Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Quiz,Quick Fire Quiz,What does the phrase 'let the cat out of the bag' mean?,Language,Multiple Choice,to initiate conversation | feeling ill | something impossible | to reveal a secret,to reveal a secret,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What does the phrase 'beat around the bush' mean?,Language,Multiple Choice,very expensive | something impossible | to initiate conversation | avoid getting to the point,avoid getting to the point,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of joyful?,Language,Multiple Choice,fast | happy | weak | strong,happy,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of unhappy?,Language,Multiple Choice,lazy | sad | fast | cold,sad,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of quick?,Language,Multiple Choice,rich | fast | weak | small,fast,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of leisurely?,Language,Multiple Choice,lazy | slow | weak | strong,slow,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of large?,Language,Multiple Choice,slow | big | friendly | happy,big,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of tiny?,Language,Multiple Choice,small | friendly | rich | bright,small,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of intelligent?,Language,Multiple Choice,smart | small | sad | lazy,smart,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of furious?,Language,Multiple Choice,smart | friendly | poor | angry,angry,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of chilly?,Language,Multiple Choice,slow | dark | cold | big,cold,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of hot?,Language,Multiple Choice,warm | poor | slow | fast,warm,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of luminous?,Language,Multiple Choice,big | bright | small | fearful,bright,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of dim?,Language,Multiple Choice,small | fearful | sad | dark,dark,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of wealthy?,Language,Multiple Choice,bright | rich | smart | strong,rich,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of destitute?,Language,Multiple Choice,rich | slow | poor | weak,poor,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of powerful?,Language,Multiple Choice,big | strong | friendly | rich,strong,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of feeble?,Language,Multiple Choice,weak | angry | happy | lazy,weak,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of courageous?,Language,Multiple Choice,brave | sad | poor | smart,brave,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of afraid?,Language,Multiple Choice,angry | fearful | bright | strong,fearful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of amiable?,Language,Multiple Choice,small | sad | friendly | happy,friendly,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which word is a synonym of indolent?,Language,Multiple Choice,big | lazy | sad | fast,lazy,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to happy.,Language,Multiple Choice,gentle | sluggish | joyful | frail,joyful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for happy?,Language,Text Answer,,joyful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to sad.,Language,Multiple Choice,afraid | sluggish | unhappy | large,unhappy,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for sad?,Language,Text Answer,,unhappy,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to fast.,Language,Multiple Choice,afraid | quick | clever | detest,quick,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for fast?,Language,Text Answer,,quick,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to slow.,Language,Multiple Choice,luminous | unhappy | filthy | leisurely,leisurely,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for slow?,Language,Text Answer,,leisurely,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to big.,Language,Multiple Choice,unkind | difficult | large | sluggish,large,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for big?,Language,Text Answer,,large,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to small.,Language,Multiple Choice,tiny | difficult | afraid | robust,tiny,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for small?,Language,Text Answer,,tiny,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to smart.,Language,Multiple Choice,ancient | destitute | difficult | intelligent,intelligent,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for smart?,Language,Text Answer,,intelligent,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to angry.,Language,Multiple Choice,freezing | recent | furious | detest,furious,TRUE,4,savage,lifestyle,"savage, fun, lifestyle, general",,,argument-risk,"spicy-night, final-round",spicy-escalation,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for angry?,Language,Text Answer,,furious,TRUE,4,savage,lifestyle,"savage, fun, lifestyle, general",,,argument-risk,"spicy-night, final-round",spicy-escalation,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to cold.,Language,Multiple Choice,recent | indolent | chilly | rapid,chilly,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for cold?,Language,Text Answer,,chilly,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to warm.,Language,Multiple Choice,detest | distant | hot | rapid,hot,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for warm?,Language,Text Answer,,hot,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to bright.,Language,Multiple Choice,robust | clever | luminous | spotless,luminous,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for bright?,Language,Text Answer,,luminous,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to dark.,Language,Multiple Choice,distant | leisurely | unattractive | dim,dim,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for dark?,Language,Text Answer,,dim,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to rich.,Language,Multiple Choice,wealthy | stupid | chilly | ancient,wealthy,TRUE,2,playful,lifestyle,"money, lifestyle, fun, general",,,,"quick-fire, warm-up",funny-break,finance,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for rich?,Language,Text Answer,,wealthy,TRUE,2,playful,lifestyle,"money, lifestyle, fun, general",,,,"quick-fire, warm-up",funny-break,finance,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to poor.,Language,Multiple Choice,destitute | spotless | freezing | clever,destitute,TRUE,2,playful,lifestyle,"money, lifestyle, fun, general",,,,"quick-fire, warm-up",funny-break,finance,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for poor?,Language,Text Answer,,destitute,TRUE,2,playful,lifestyle,"money, lifestyle, fun, general",,,,"quick-fire, warm-up",funny-break,finance,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to strong.,Language,Multiple Choice,powerful | amiable | truthful | unhappy,powerful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for strong?,Language,Text Answer,,powerful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to weak.,Language,Multiple Choice,brilliant | feeble | grave | unkind,feeble,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for weak?,Language,Text Answer,,feeble,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to brave.,Language,Multiple Choice,obscure | afraid | courageous | ancient,courageous,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for brave?,Language,Text Answer,,courageous,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to fearful.,Language,Multiple Choice,freezing | sluggish | afraid | youthful,afraid,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for fearful?,Language,Text Answer,,afraid,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to friendly.,Language,Multiple Choice,amiable | hot | freezing | unkind,amiable,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for friendly?,Language,Text Answer,,amiable,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to lazy.,Language,Multiple Choice,freezing | unhappy | unattractive | indolent,indolent,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for lazy?,Language,Text Answer,,indolent,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to clean.,Language,Multiple Choice,unkind | quick | detest | spotless,spotless,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for clean?,Language,Text Answer,,spotless,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to dirty.,Language,Multiple Choice,amiable | easy | sorrowful | filthy,filthy,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for dirty?,Language,Text Answer,,filthy,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to old.,Language,Multiple Choice,unattractive | close | brilliant | ancient,ancient,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for old?,Language,Text Answer,,ancient,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to young.,Language,Multiple Choice,youthful | unattractive | distant | grave,youthful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for young?,Language,Text Answer,,youthful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to funny.,Language,Multiple Choice,humorous | easy | hot | quick,humorous,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for funny?,Language,Text Answer,,humorous,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to serious.,Language,Multiple Choice,attractive | stupid | courageous | grave,grave,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for serious?,Language,Text Answer,,grave,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to honest.,Language,Multiple Choice,sorrowful | wealthy | truthful | hot,truthful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is another word for honest?,Language,Text Answer,,truthful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Choose the word closest in meaning to dishonest.,Language,Multiple Choice,indolent | deceitful | brilliant | filthy,deceitful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
