Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating keeps your relationship mostly private but is affectionate in real life and checks afterwards whether it landed well before a night out,Social Media,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Social Media,social-media;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-social-media-2-extra-26,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner checks your stories to see who has viewed them in front of friends before a night out",Social Media,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Social Media,social-media;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-social-media-3-extra-27,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner sends you spicy memes during a family event after you have already said you are tired before a night out",Social Media,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Social Media,social-media;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-social-media-4-extra-28,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner posts a joke about your argument after you have made up as a private joke between the two of you before a night out",Social Media,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Social Media,social-media;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-social-media-5-extra-29,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner secretly saves for something you both want because they think it proves they care before a night out,Money,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Money,money;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-money-0-extra-30,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating expects every bill to be split exactly even no matter the situation then apologises properly when it feels off before a night out,Money,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Money,money;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-money-1-extra-31,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner buys an expensive gift as an apology instead of talking properly but only when they think it will make you laugh before a night out",Money,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Money,money;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-money-2-extra-32,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner is honest about money stress before it becomes a problem without mentioning it until later before a night out",Money,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Money,money;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-money-3-extra-33,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner jokes about your spending in front of other people and checks afterwards whether it landed well before a night out",Money,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Money,money;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-money-4-extra-34,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner plans a cheap date and makes it feel thoughtful in front of friends before a night out,Money,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Money,money;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-money-5-extra-35,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating defends you gently when family teasing goes too far after you have already said you are tired before a night out,Friends & Family,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Friends & Family,friends-family;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-friends-family-0-extra-36,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner tells their friends private details from your relationship as a private joke between the two of you before a night out",Friends & Family,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Friends & Family,friends-family;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-friends-family-1-extra-37,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner makes real effort with your family even when they are nervous because they think it proves they care before a night out",Friends & Family,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Friends & Family,friends-family;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-friends-family-2-extra-38,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner gets annoyed when you want separate time with friends then apologises properly when it feels off before a night out",Friends & Family,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Friends & Family,friends-family;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-friends-family-3-extra-39,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner checks in after a family event that felt tense but only when they think it will make you laugh before a night out,Friends & Family,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Friends & Family,friends-family;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-friends-family-4-extra-40,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating expects you to take their side before hearing the full story without mentioning it until later before a night out,Friends & Family,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Friends & Family,friends-family;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-friends-family-5-extra-41,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner tells you about an awkward message before you discover it and checks afterwards whether it landed well before a night out",Trust,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Trust,trust;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-trust-0-extra-42,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner deletes messages because they think it will avoid drama in front of friends before a night out",Trust,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Trust,trust;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-trust-1-extra-43,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner admits a small mistake before it becomes a bigger secret after you have already said you are tired before a night out",Trust,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Trust,trust;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Extra variation for larger import batches.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-trust-2-extra-44,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
