Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
True or False,True or False,Jay would break routine for excitement if they knew they wouldn't get caught.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept a secret they’ve never shared if they knew they wouldn't get caught.,Relationships,True or False,True | False,,1,4,playful,trust,"trust, fun, lifestyle, general",,,,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would secretly enjoy a bit of jealousy in a relationship even if it made things complicated.,Sexual,True or False,True | False,,1,4,romantic,romance,"memories, trust, romantic, jealousy, future",,,jealousy-risk,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has been tempted by someone they shouldn't have been even if it made things complicated.,Sexual,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would flirt just to test their confidence even if it made things complicated.,Sexual,True or False,True | False,,1,3,emotional,lifestyle,"confidence, emotional, fun, lifestyle",,,,"true-false, date-night, normal",deep-connection,confidence-risk,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has imagined a risky scenario with someone else even if it made things complicated.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys pushing boundaries in subtle ways even if it made things complicated.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept something back to stay in control even if it made things complicated.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would take a risk if the moment felt exciting even if it made things complicated.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has replayed a moment wishing they acted differently even if it made things complicated.,Memories,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys being unpredictable in relationships even if it made things complicated.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim would test the other person without them knowing even if it made things complicated.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay has acted more confident than they felt even if it made things complicated.,Personality,True or False,True | False,,1,3,emotional,lifestyle,"confidence, emotional, fun, lifestyle",,,,"true-false, date-night, normal",deep-connection,confidence-risk,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim enjoys attention more than they admit even if it made things complicated.,Sexual,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would struggle to admit being wrong even if it made things complicated.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has done something purely for the thrill even if it made things complicated.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys teasing and creating tension even if it made things complicated.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim would get jealous but try to hide it even if it made things complicated.,Sexual,True or False,True | False,,1,4,playful,jealousy,"trust, jealousy, fun, lifestyle",,,jealousy-risk,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay has imagined a different version of their life even if it made things complicated.,Hypotheticals,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim enjoys having control in situations even if it made things complicated.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would break routine for excitement even if it made things complicated.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept a secret they’ve never shared even if it made things complicated.,Relationships,True or False,True | False,,1,4,playful,trust,"trust, fun, lifestyle, general",,,,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would secretly enjoy a bit of jealousy in a relationship just to see what would happen.,Sexual,True or False,True | False,,1,4,romantic,romance,"memories, trust, romantic, jealousy, future",,,jealousy-risk,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has been tempted by someone they shouldn't have been just to see what would happen.,Sexual,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would flirt just to test their confidence just to see what would happen.,Sexual,True or False,True | False,,1,3,emotional,lifestyle,"confidence, emotional, fun, lifestyle",,,,"true-false, date-night, normal",deep-connection,confidence-risk,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has imagined a risky scenario with someone else just to see what would happen.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys pushing boundaries in subtle ways just to see what would happen.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept something back to stay in control just to see what would happen.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would take a risk if the moment felt exciting just to see what would happen.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has replayed a moment wishing they acted differently just to see what would happen.,Memories,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys being unpredictable in relationships just to see what would happen.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim would test the other person without them knowing just to see what would happen.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay has acted more confident than they felt just to see what would happen.,Personality,True or False,True | False,,1,3,emotional,lifestyle,"confidence, emotional, fun, lifestyle",,,,"true-false, date-night, normal",deep-connection,confidence-risk,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim enjoys attention more than they admit just to see what would happen.,Sexual,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would struggle to admit being wrong just to see what would happen.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has done something purely for the thrill just to see what would happen.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay enjoys teasing and creating tension just to see what would happen.,Personality,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim would get jealous but try to hide it just to see what would happen.,Sexual,True or False,True | False,,1,4,playful,jealousy,"trust, jealousy, fun, lifestyle",,,jealousy-risk,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay has imagined a different version of their life just to see what would happen.,Hypotheticals,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim enjoys having control in situations just to see what would happen.,Relationships,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would break routine for excitement just to see what would happen.,Lifestyle,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has kept a secret they’ve never shared just to see what would happen.,Relationships,True or False,True | False,,1,4,playful,trust,"trust, fun, lifestyle, general",,,,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Jay would secretly enjoy a bit of jealousy in a relationship without fully thinking it through.,Sexual,True or False,True | False,,1,4,romantic,romance,"memories, trust, romantic, jealousy, future",,,jealousy-risk,"true-false, spicy-night, final-round",spicy-escalation,jealousy-trust,multipleChoice,multipleChoice,,,,,,,,,,,
True or False,True or False,Kim has been tempted by someone they shouldn't have been without fully thinking it through.,Sexual,True or False,True | False,,1,2,playful,lifestyle,"fun, lifestyle, general",,,,"true-false, quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
